gene id Process
DNAH11 hsa05016 Huntington's_disease
B4GALT4 hsa00601 Glycosphingolipid_biosynthesis
B4GALT4 hsa01100 Metabolic_pathways
B4GALT4 hsa00533 Glycosaminoglycan_biosynthesis
B4GALT3 hsa00514 Other_types_of_O-glycan_biosynthesis
B4GALT3 hsa00601 Glycosphingolipid_biosynthesis
B4GALT3 hsa00510 N-Glycan_biosynthesis
B4GALT3 hsa01100 Metabolic_pathways
B4GALT3 hsa00533 Glycosaminoglycan_biosynthesis
B4GALT2 hsa00601 Glycosphingolipid_biosynthesis
B4GALT2 hsa01100 Metabolic_pathways
B4GALT2 hsa00533 Glycosaminoglycan_biosynthesis
B4GALT2 hsa00514 Other_types_of_O-glycan_biosynthesis
B4GALT2 hsa00052 Galactose_metabolism
B4GALT2 hsa00510 N-Glycan_biosynthesis
B3GALT4 hsa00514 Other_types_of_O-glycan_biosynthesis
B3GALT4 hsa01100 Metabolic_pathways
B3GALT4 hsa00604 Glycosphingolipid_biosynthesis
B3GALNT1 hsa00603 Glycosphingolipid_biosynthesis
B3GALNT1 hsa01100 Metabolic_pathways
B3GALT2 hsa01100 Metabolic_pathways
B3GALT2 hsa00601 Glycosphingolipid_biosynthesis
B3GALT1 hsa01100 Metabolic_pathways
B3GALT1 hsa00601 Glycosphingolipid_biosynthesis
ABCC3 hsa02010 ABC_transporters
ABCC3 hsa04976 Bile_secretion
TRADD hsa05169 Epstein-Barr_virus_infection
TRADD hsa05203 Viral_carcinogenesis
TRADD hsa05160 Hepatitis_C
TRADD hsa05152 Tuberculosis
TRADD hsa04210 Apoptosis
TRADD hsa04920 Adipocytokine_signaling_pathway
TRADD hsa04622 RIG-I-like_receptor_signaling_pathway
TRADD hsa04064 NF-kappa_B_signaling_pathway
TRADD hsa04071 Sphingolipid_signaling_pathway
TRADD hsa04668 TNF_signaling_pathway
TNFRSF25 hsa04060 Cytokine-cytokine_receptor_interaction
MBTPS1 hsa04141 Protein_processing_in_endoplasmic_reticulum
CTSF hsa04142 Lysosome
CTSF hsa04210 Apoptosis
SNX4 hsa04144 Endocytosis
SNX3 hsa04144 Endocytosis
GBF1 hsa04144 Endocytosis
RNMT hsa03015 mRNA_surveillance_pathway
MET hsa03015 mRNA_surveillance_pathway
RNGTT hsa03015 mRNA_surveillance_pathway
GPAA1 hsa00563 Glycosylphosphatidylinositol(GPI)-anchor_biosynthesis
GPAA1 hsa01100 Metabolic_pathways
MYH13 hsa04530 Tight_junction
RIPK1 hsa05169 Epstein-Barr_virus_infection
RIPK1 hsa04623 Cytosolic_DNA-sensing_pathway
RIPK1 hsa04668 TNF_signaling_pathway
RIPK1 hsa04622 RIG-I-like_receptor_signaling_pathway
RIPK1 hsa04064 NF-kappa_B_signaling_pathway
RIPK1 hsa04620 Toll-like_receptor_signaling_pathway
RIPK1 hsa04210 Apoptosis
RIPK1 hsa05160 Hepatitis_C
HRK hsa04210 Apoptosis
TNFSF14 hsa04064 NF-kappa_B_signaling_pathway
TNFSF14 hsa04060 Cytokine-cytokine_receptor_interaction
TNFSF14 hsa05168 Herpes_simplex_infection
TNFSF13 hsa04060 Cytokine-cytokine_receptor_interaction
TNFSF13 hsa05323 Rheumatoid_arthritis
TNFSF13 hsa04672 Intestinal_immune_network_for_IgA_production
TNFSF12 hsa04060 Cytokine-cytokine_receptor_interaction
TNFSF10 hsa04210 Apoptosis
TNFSF10 hsa04060 Cytokine-cytokine_receptor_interaction
TNFSF10 hsa04650 Natural_killer_cell_mediated_cytotoxicity
TNFSF10 hsa04068 FoxO_signaling_pathway
TNFSF10 hsa05162 Measles
TNFSF10 hsa05164 Influenza_A
TNFSF9 hsa04060 Cytokine-cytokine_receptor_interaction
PABPC4 hsa03015 mRNA_surveillance_pathway
PABPC4 hsa03018 RNA_degradation
PABPC4 hsa03013 RNA_transport
CD164 hsa04142 Lysosome
TNFRSF14 hsa04060 Cytokine-cytokine_receptor_interaction
TNFRSF14 hsa05168 Herpes_simplex_infection
RAB11A hsa04144 Endocytosis
RAB11A hsa04962 Vasopressin-regulated_water_reabsorption
RAB11A hsa04972 Pancreatic_secretion
RAB11A hsa04961 Endocrine_and_other_factor-regulated_calcium_reabsorption
CCK hsa05152 Tuberculosis
CCK hsa05131 Shigellosis
CCK hsa04722 Neurotrophin_signaling_pathway
CCK hsa04621 NOD-like_receptor_signaling_pathway
RIPK2 hsa05152 Tuberculosis
RIPK2 hsa05131 Shigellosis
RIPK2 hsa04722 Neurotrophin_signaling_pathway
RIPK2 hsa04621 NOD-like_receptor_signaling_pathway
TNFRSF6B hsa04060 Cytokine-cytokine_receptor_interaction
FADD hsa05168 Herpes_simplex_infection
FADD hsa05161 Hepatitis_B
FADD hsa05142 Chagas_disease_(American_trypanosomiasis)
FADD hsa04210 Apoptosis
FADD hsa05010 Alzheimer's_disease
FADD hsa05200 Pathways_in_cancer
FADD hsa04620 Toll-like_receptor_signaling_pathway
FADD hsa04668 TNF_signaling_pathway
FADD hsa04215 Apoptosis
FADD hsa04622 RIG-I-like_receptor_signaling_pathway
FADD hsa05152 Tuberculosis
FADD hsa01524 Platinum_drug_resistance
SNAP23 hsa04611 Platelet_activation
SNAP23 hsa04130 SNARE_interactions_in_vesicular_transport
NAPA hsa04721 Synaptic_vesicle_cycle
MPDZ hsa04530 Tight_junction
TNFRSF18 hsa04060 Cytokine-cytokine_receptor_interaction
RGS9 hsa05030 Cocaine_addiction
RGS9 hsa04744 Phototransduction
FPGT hsa00520 Amino_sugar_and_nucleotide_sugar_metabolism
FPGT hsa00051 Fructose_and_mannose_metabolism
FPGT hsa01100 Metabolic_pathways
TNFRSF11A hsa04064 NF-kappa_B_signaling_pathway
TNFRSF11A hsa04380 Osteoclast_differentiation
TNFRSF11A hsa04060 Cytokine-cytokine_receptor_interaction
TNFRSF11A hsa04917 Prolactin_signaling_pathway
TNFRSF11A hsa05323 Rheumatoid_arthritis
TNFRSF10D hsa04060 Cytokine-cytokine_receptor_interaction
TNFRSF10D hsa04210 Apoptosis
TNFRSF10D hsa04650 Natural_killer_cell_mediated_cytotoxicity
TNFRSF10D hsa05162 Measles
TNFRSF10D hsa05164 Influenza_A
TNFRSF10C hsa05164 Influenza_A
TNFRSF10C hsa05162 Measles
TNFRSF10C hsa04060 Cytokine-cytokine_receptor_interaction
TNFRSF10C hsa04210 Apoptosis
TNFRSF10C hsa04650 Natural_killer_cell_mediated_cytotoxicity
TNFRSF10B hsa04115 p53_signaling_pathway
TNFRSF10B hsa05164 Influenza_A
TNFRSF10B hsa04210 Apoptosis
TNFRSF10B hsa04060 Cytokine-cytokine_receptor_interaction
TNFRSF10B hsa04650 Natural_killer_cell_mediated_cytotoxicity
TNFRSF10B hsa05162 Measles
TNFRSF10A hsa04060 Cytokine-cytokine_receptor_interaction
TNFRSF10A hsa04210 Apoptosis
TNFRSF10A hsa04650 Natural_killer_cell_mediated_cytotoxicity
TNFRSF10A hsa05162 Measles
TNFRSF10A hsa05164 Influenza_A
PEX11B hsa04146 Peroxisome
PEX11A hsa04146 Peroxisome
SUCLG2 hsa01100 Metabolic_pathways
SUCLG2 hsa00640 Propanoate_metabolism
SUCLG2 hsa00020 Citrate_cycle_(TCA_cycle)
SUCLG2 hsa01200 Carbon_metabolism
SUCLG1 hsa00020 Citrate_cycle_(TCA_cycle)
SUCLG1 hsa01100 Metabolic_pathways
SUCLG1 hsa01200 Carbon_metabolism
SUCLG1 hsa00640 Propanoate_metabolism
SUCLA2 hsa01100 Metabolic_pathways
SUCLA2 hsa00020 Citrate_cycle_(TCA_cycle)
SUCLA2 hsa00640 Propanoate_metabolism
SUCLA2 hsa01200 Carbon_metabolism
IL18RAP hsa05321 Inflammatory_bowel_disease_(IBD)
IL18RAP hsa04060 Cytokine-cytokine_receptor_interaction
IL18R1 hsa04668 TNF_signaling_pathway
IL18R1 hsa04060 Cytokine-cytokine_receptor_interaction
IL18R1 hsa05321 Inflammatory_bowel_disease_(IBD)
GALR2 hsa04080 Neuroactive_ligand-receptor_interaction
DPM1 hsa01100 Metabolic_pathways
DPM1 hsa00510 N-Glycan_biosynthesis
FGF18 hsa04015 Rap1_signaling_pathway
FGF18 hsa04014 Ras_signaling_pathway
FGF18 hsa04010 MAPK_signaling_pathway
FGF18 hsa04151 PI3K-Akt_signaling_pathway
FGF18 hsa05200 Pathways_in_cancer
FGF18 hsa05218 Melanoma
FGF18 hsa04810 Regulation_of_actin_cytoskeleton
DPM2 hsa00563 Glycosylphosphatidylinositol(GPI)-anchor_biosynthesis
DPM2 hsa00510 N-Glycan_biosynthesis
DPM2 hsa01100 Metabolic_pathways
HESX1 hsa04550 Signaling_pathways_regulating_pluripotency_of_stem_cells
FGF17 hsa04014 Ras_signaling_pathway
FGF17 hsa05218 Melanoma
FGF17 hsa05200 Pathways_in_cancer
FGF17 hsa04151 PI3K-Akt_signaling_pathway
FGF17 hsa04010 MAPK_signaling_pathway
FGF17 hsa04810 Regulation_of_actin_cytoskeleton
FGF17 hsa04015 Rap1_signaling_pathway
FGF16 hsa04151 PI3K-Akt_signaling_pathway
FGF16 hsa04010 MAPK_signaling_pathway
FGF16 hsa05218 Melanoma
FGF16 hsa05200 Pathways_in_cancer
FGF16 hsa04015 Rap1_signaling_pathway
FGF16 hsa04810 Regulation_of_actin_cytoskeleton
FGF16 hsa04014 Ras_signaling_pathway
CES2 hsa00983 Drug_metabolism
IQGAP1 hsa04810 Regulation_of_actin_cytoskeleton
IQGAP1 hsa05205 Proteoglycans_in_cancer
IQGAP1 hsa04520 Adherens_junction
NRP1 hsa05166 HTLV-I_infection
NRP1 hsa04360 Axon_guidance
RASA1 hsa04014 Ras_signaling_pathway
SYNGAP1 hsa04014 Ras_signaling_pathway
SOCS2 hsa04917 Prolactin_signaling_pathway
SOCS2 hsa04630 Jak-STAT_signaling_pathway
SOCS2 hsa04930 Type_II_diabetes_mellitus
SOCS2 hsa04910 Insulin_signaling_pathway
GGH hsa00790 Folate_biosynthesis
CFLAR hsa04064 NF-kappa_B_signaling_pathway
CFLAR hsa04210 Apoptosis
CFLAR hsa04668 TNF_signaling_pathway
CFLAR hsa05142 Chagas_disease_(American_trypanosomiasis)
HDAC3 hsa04919 Thyroid_hormone_signaling_pathway
HDAC3 hsa05034 Alcoholism
HDAC3 hsa05203 Viral_carcinogenesis
PROM1 hsa05202 Transcriptional_misregulation_in_cancer
HCAR3 hsa04024 cAMP_signaling_pathway
KSR1 hsa04014 Ras_signaling_pathway
KSR1 hsa05152 Tuberculosis
KAT2B hsa04919 Thyroid_hormone_signaling_pathway
KAT2B hsa05166 HTLV-I_infection
KAT2B hsa04330 Notch_signaling_pathway
KAT2B hsa05203 Viral_carcinogenesis
CDK5R1 hsa05010 Alzheimer's_disease
CDK5R1 hsa05030 Cocaine_addiction
ASAP2 hsa04144 Endocytosis
ASAP2 hsa04666 Fc_gamma_R-mediated_phagocytosis
ALDH1A2 hsa01100 Metabolic_pathways
ALDH1A2 hsa00830 Retinol_metabolism
LDB1 hsa05202 Transcriptional_misregulation_in_cancer
PER3 hsa04710 Circadian_rhythm
PER3 hsa04713 Circadian_entrainment
PER3 hsa05168 Herpes_simplex_infection
PER2 hsa05202 Transcriptional_misregulation_in_cancer
PER2 hsa05168 Herpes_simplex_infection
PER2 hsa04710 Circadian_rhythm
PER2 hsa04713 Circadian_entrainment
SYNJ1 hsa00562 Inositol_phosphate_metabolism
SYNJ1 hsa01100 Metabolic_pathways
SYNJ1 hsa04070 Phosphatidylinositol_signaling_system
ST3GAL5 hsa00604 Glycosphingolipid_biosynthesis
ST3GAL5 hsa01100 Metabolic_pathways
SYNJ2 hsa04070 Phosphatidylinositol_signaling_system
SYNJ2 hsa00562 Inositol_phosphate_metabolism
SYNJ2 hsa01100 Metabolic_pathways
ARHGEF7 hsa04810 Regulation_of_actin_cytoskeleton
PAK3 hsa04810 Regulation_of_actin_cytoskeleton
VNN2 hsa00770 Pantothenate_and_CoA_biosynthesis
VNN1 hsa00770 Pantothenate_and_CoA_biosynthesis
SPHK1 hsa00600 Sphingolipid_metabolism
SPHK1 hsa05152 Tuberculosis
SPHK1 hsa01100 Metabolic_pathways
SPHK1 hsa04072 Phospholipase_D_signaling_pathway
SPHK1 hsa04020 Calcium_signaling_pathway
SPHK1 hsa04370 VEGF_signaling_pathway
SPHK1 hsa04666 Fc_gamma_R-mediated_phagocytosis
SPHK1 hsa04071 Sphingolipid_signaling_pathway
SQSTM1 hsa04380 Osteoclast_differentiation
SGPL1 hsa01100 Metabolic_pathways
SGPL1 hsa04071 Sphingolipid_signaling_pathway
SGPL1 hsa00600 Sphingolipid_metabolism
CDC16 hsa04120 Ubiquitin_mediated_proteolysis
CDC16 hsa04110 Cell_cycle
CDC16 hsa04914 Progesterone-mediated_oocyte_maturation
CDC16 hsa04114 Oocyte_meiosis
CDC16 hsa05166 HTLV-I_infection
NAE1 hsa05010 Alzheimer's_disease
SLC5A6 hsa04977 Vitamin_digestion_and_absorption
EIF2B4 hsa03013 RNA_transport
EIF2B3 hsa03013 RNA_transport
EIF2B2 hsa03013 RNA_transport
EIF2B5 hsa03013 RNA_transport
EIF2S2 hsa03013 RNA_transport
BUD31 hsa03040 Spliceosome
MTMR3 hsa01100 Metabolic_pathways
MTMR3 hsa00562 Inositol_phosphate_metabolism
MTMR3 hsa04070 Phosphatidylinositol_signaling_system
MTMR2 hsa00562 Inositol_phosphate_metabolism
MTMR2 hsa04070 Phosphatidylinositol_signaling_system
MTMR2 hsa01100 Metabolic_pathways
CCNA1 hsa04152 AMPK_signaling_pathway
CCNA1 hsa04110 Cell_cycle
CCNA1 hsa05169 Epstein-Barr_virus_infection
CCNA1 hsa05202 Transcriptional_misregulation_in_cancer
CCNA1 hsa05161 Hepatitis_B
CCNA1 hsa04914 Progesterone-mediated_oocyte_maturation
CCNA1 hsa05203 Viral_carcinogenesis
CCNA1 hsa05221 Acute_myeloid_leukemia
CCNA1 hsa05200 Pathways_in_cancer
AP1S2 hsa04142 Lysosome
AP1G2 hsa04142 Lysosome
AP1M1 hsa04142 Lysosome
CACNA1I hsa04020 Calcium_signaling_pathway
CACNA1I hsa04925 Aldosterone_synthesis_and_secretion
CACNA1I hsa04010 MAPK_signaling_pathway
CACNA1I hsa04713 Circadian_entrainment
CACNA1H hsa04010 MAPK_signaling_pathway
CACNA1H hsa04020 Calcium_signaling_pathway
CACNA1H hsa04925 Aldosterone_synthesis_and_secretion
CACNA1H hsa04713 Circadian_entrainment
CACNA1G hsa04930 Type_II_diabetes_mellitus
CACNA1G hsa04010 MAPK_signaling_pathway
CACNA1G hsa04713 Circadian_entrainment
CACNA1G hsa04020 Calcium_signaling_pathway
CACNA1G hsa04925 Aldosterone_synthesis_and_secretion
BCL10 hsa04662 B_cell_receptor_signaling_pathway
BCL10 hsa04064 NF-kappa_B_signaling_pathway
BCL10 hsa04660 T_cell_receptor_signaling_pathway
BCL10 hsa05152 Tuberculosis
HERC2 hsa04120 Ubiquitin_mediated_proteolysis
HERC1 hsa04120 Ubiquitin_mediated_proteolysis
MBD4 hsa03410 Base_excision_repair
WASF1 hsa05231 Choline_metabolism_in_cancer
WASF1 hsa04666 Fc_gamma_R-mediated_phagocytosis
WASF1 hsa04810 Regulation_of_actin_cytoskeleton
WASF1 hsa05131 Shigellosis
WASF1 hsa05100 Bacterial_invasion_of_epithelial_cells
WASF1 hsa04520 Adherens_junction
WASF1 hsa05132 Salmonella_infection
BAIAP3 hsa05202 Transcriptional_misregulation_in_cancer
TOP3B hsa03440 Homologous_recombination
TOP3B hsa03460 Fanconi_anemia_pathway
KYNU hsa01100 Metabolic_pathways
KYNU hsa00380 Tryptophan_metabolism
AP3D1 hsa04142 Lysosome
BTRC hsa04390 Hippo_signaling_pathway
BTRC hsa04114 Oocyte_meiosis
BTRC hsa04710 Circadian_rhythm
BTRC hsa04340 Hedgehog_signaling_pathway
BTRC hsa04120 Ubiquitin_mediated_proteolysis
BTRC hsa05131 Shigellosis
BTRC hsa04310 Wnt_signaling_pathway
HIST1H2AG hsa05322 Systemic_lupus_erythematosus
HIST1H2AG hsa05034 Alcoholism
HIST1H2BJ hsa05322 Systemic_lupus_erythematosus
HIST1H2BJ hsa05034 Alcoholism
HIST1H2BJ hsa05203 Viral_carcinogenesis
MGAM hsa00500 Starch_and_sucrose_metabolism
MGAM hsa04973 Carbohydrate_digestion_and_absorption
MGAM hsa01100 Metabolic_pathways
MGAM hsa00052 Galactose_metabolism
CHRNA6 hsa04725 Cholinergic_synapse
CHRNA6 hsa04080 Neuroactive_ligand-receptor_interaction
CHRNA6 hsa05033 Nicotine_addiction
WASL hsa04666 Fc_gamma_R-mediated_phagocytosis
WASL hsa05132 Salmonella_infection
WASL hsa05130 Pathogenic_Escherichia_coli_infection
WASL hsa04062 Chemokine_signaling_pathway
WASL hsa05100 Bacterial_invasion_of_epithelial_cells
WASL hsa05231 Choline_metabolism_in_cancer
WASL hsa04144 Endocytosis
WASL hsa05131 Shigellosis
WASL hsa04810 Regulation_of_actin_cytoskeleton
WASL hsa04520 Adherens_junction
PLOD3 hsa00310 Lysine_degradation
PLOD3 hsa00514 Other_types_of_O-glycan_biosynthesis
RPS6KA4 hsa04010 MAPK_signaling_pathway
RPS6KA4 hsa04668 TNF_signaling_pathway
TRPA1 hsa04750 Inflammatory_mediator_regulation_of_TRP_channels
ATP6V0E1 hsa05323 Rheumatoid_arthritis
ATP6V0E1 hsa00190 Oxidative_phosphorylation
ATP6V0E1 hsa04145 Phagosome
ATP6V0E1 hsa05120 Epithelial_cell_signaling_in_Helicobacter_pylori_infection
ATP6V0E1 hsa05110 Vibrio_cholerae_infection
ATP6V0E1 hsa04966 Collecting_duct_acid_secretion
ATP6V0E1 hsa04721 Synaptic_vesicle_cycle
ATP6V0E1 hsa01100 Metabolic_pathways
TNFSF18 hsa04060 Cytokine-cytokine_receptor_interaction
HAP1 hsa05016 Huntington's_disease
HAP1 hsa04727 GABAergic_synapse
F2RL3 hsa05200 Pathways_in_cancer
F2RL3 hsa04080 Neuroactive_ligand-receptor_interaction
F2RL3 hsa04611 Platelet_activation
F2RL3 hsa04015 Rap1_signaling_pathway
F2RL3 hsa04610 Complement_and_coagulation_cascades
MPZL1 hsa04514 Cell_adhesion_molecules_(CAMs)
MAP3K14 hsa04064 NF-kappa_B_signaling_pathway
MAP3K14 hsa04668 TNF_signaling_pathway
MAP3K14 hsa04010 MAPK_signaling_pathway
MAP3K14 hsa04672 Intestinal_immune_network_for_IgA_production
MAP3K14 hsa05169 Epstein-Barr_virus_infection
MAP3K14 hsa04210 Apoptosis
MAP3K14 hsa05120 Epithelial_cell_signaling_in_Helicobacter_pylori_infection
MAP3K14 hsa05166 HTLV-I_infection
MAP3K14 hsa04380 Osteoclast_differentiation
MAP3K14 hsa04660 T_cell_receptor_signaling_pathway
SOCS3 hsa04920 Adipocytokine_signaling_pathway
SOCS3 hsa04930 Type_II_diabetes_mellitus
SOCS3 hsa04630 Jak-STAT_signaling_pathway
SOCS3 hsa05168 Herpes_simplex_infection
SOCS3 hsa05160 Hepatitis_C
SOCS3 hsa04668 TNF_signaling_pathway
SOCS3 hsa04932 Non-alcoholic_fatty_liver_disease_(NAFLD)
SOCS3 hsa04931 Insulin_resistance
SOCS3 hsa05164 Influenza_A
SOCS3 hsa04380 Osteoclast_differentiation
SOCS3 hsa04120 Ubiquitin_mediated_proteolysis
SOCS3 hsa04917 Prolactin_signaling_pathway
SOCS3 hsa04910 Insulin_signaling_pathway
CH25H hsa00120 Primary_bile_acid_biosynthesis
PKD2L1 hsa04742 Taste_transduction
SEMA5A hsa04360 Axon_guidance
TAAR5 hsa04080 Neuroactive_ligand-receptor_interaction
UBA3 hsa04120 Ubiquitin_mediated_proteolysis
UBE2M hsa04120 Ubiquitin_mediated_proteolysis
RPL14 hsa03010 Ribosome
SH2D2A hsa04370 VEGF_signaling_pathway
SCAP hsa04370 VEGF_signaling_pathway
PSTPIP1 hsa04621 NOD-like_receptor_signaling_pathway
NFS1 hsa01100 Metabolic_pathways
NFS1 hsa04122 Sulfur_relay_system
NFS1 hsa00730 Thiamine_metabolism
SLC7A7 hsa04974 Protein_digestion_and_absorption
PAPSS2 hsa00920 Sulfur_metabolism
PAPSS2 hsa00230 Purine_metabolism
PAPSS2 hsa01100 Metabolic_pathways
PAPSS2 hsa00450 Selenocompound_metabolism
PAPSS1 hsa00230 Purine_metabolism
PAPSS1 hsa01100 Metabolic_pathways
PAPSS1 hsa00920 Sulfur_metabolism
PAPSS1 hsa00450 Selenocompound_metabolism
PIAS2 hsa05200 Pathways_in_cancer
PIAS2 hsa05222 Small_cell_lung_cancer
PIAS2 hsa04630 Jak-STAT_signaling_pathway
PIAS2 hsa04120 Ubiquitin_mediated_proteolysis
MAP3K6 hsa04010 MAPK_signaling_pathway
CLDN10 hsa05160 Hepatitis_C
CLDN10 hsa04514 Cell_adhesion_molecules_(CAMs)
CLDN10 hsa04670 Leukocyte_transendothelial_migration
CLDN10 hsa04530 Tight_junction
CLDN8 hsa04514 Cell_adhesion_molecules_(CAMs)
CLDN8 hsa04670 Leukocyte_transendothelial_migration
CLDN8 hsa04530 Tight_junction
CLDN8 hsa05160 Hepatitis_C
CLDN1 hsa04514 Cell_adhesion_molecules_(CAMs)
CLDN1 hsa05160 Hepatitis_C
CLDN1 hsa05130 Pathogenic_Escherichia_coli_infection
CLDN1 hsa04670 Leukocyte_transendothelial_migration
CLDN1 hsa04530 Tight_junction
EIF1AY hsa03013 RNA_transport
TMSB4Y hsa04810 Regulation_of_actin_cytoskeleton
MYT1 hsa04114 Oocyte_meiosis
MYT1 hsa04110 Cell_cycle
MYT1 hsa04914 Progesterone-mediated_oocyte_maturation
PKMYT1 hsa04114 Oocyte_meiosis
PKMYT1 hsa04110 Cell_cycle
PKMYT1 hsa04914 Progesterone-mediated_oocyte_maturation
PIGQ hsa01100 Metabolic_pathways
PIGQ hsa00563 Glycosylphosphatidylinositol(GPI)-anchor_biosynthesis
SART1 hsa03040 Spliceosome
DNAJA3 hsa05203 Viral_carcinogenesis
USP8 hsa04144 Endocytosis
FCGR2C hsa04380 Osteoclast_differentiation
FCGR2C hsa04145 Phagosome
FCGR2C hsa05140 Leishmaniasis
FCGR2C hsa05150 Staphylococcus_aureus_infection
FCGR2C hsa05152 Tuberculosis
RGN hsa01200 Carbon_metabolism
RGN hsa00053 Ascorbate_and_aldarate_metabolism
RGN hsa00030 Pentose_phosphate_pathway
RGN hsa01100 Metabolic_pathways
MTMR4 hsa01100 Metabolic_pathways
MTMR4 hsa00562 Inositol_phosphate_metabolism
MTMR4 hsa04070 Phosphatidylinositol_signaling_system
LATS1 hsa04392 Hippo_signaling_pathway_-multiple_species
LATS1 hsa04390 Hippo_signaling_pathway
ATP6V0D1 hsa01100 Metabolic_pathways
ATP6V0D1 hsa05120 Epithelial_cell_signaling_in_Helicobacter_pylori_infection
ATP6V0D1 hsa05203 Viral_carcinogenesis
ATP6V0D1 hsa05152 Tuberculosis
ATP6V0D1 hsa04145 Phagosome
ATP6V0D1 hsa05323 Rheumatoid_arthritis
ATP6V0D1 hsa04721 Synaptic_vesicle_cycle
ATP6V0D1 hsa00190 Oxidative_phosphorylation
ATP6V0D1 hsa04966 Collecting_duct_acid_secretion
ATP6V0D1 hsa04142 Lysosome
ATP6V0D1 hsa05110 Vibrio_cholerae_infection
SLC16A3 hsa05230 Central_carbon_metabolism_in_cancer
SMC3 hsa04110 Cell_cycle
SMC3 hsa04114 Oocyte_meiosis
P2RX6 hsa04020 Calcium_signaling_pathway
P2RX6 hsa04080 Neuroactive_ligand-receptor_interaction
PRPF4 hsa03040 Spliceosome
PRPF3 hsa03040 Spliceosome
AIFM1 hsa04210 Apoptosis
KCNQ4 hsa04725 Cholinergic_synapse
CCNB2 hsa04115 p53_signaling_pathway
CCNB2 hsa04114 Oocyte_meiosis
CCNB2 hsa05166 HTLV-I_infection
CCNB2 hsa04914 Progesterone-mediated_oocyte_maturation
CCNB2 hsa04068 FoxO_signaling_pathway
CCNB2 hsa04110 Cell_cycle
CCNE2 hsa05203 Viral_carcinogenesis
CCNE2 hsa04114 Oocyte_meiosis
CCNE2 hsa04110 Cell_cycle
CCNE2 hsa05161 Hepatitis_B
CCNE2 hsa05162 Measles
CCNE2 hsa05200 Pathways_in_cancer
CCNE2 hsa04151 PI3K-Akt_signaling_pathway
CCNE2 hsa05215 Prostate_cancer
CCNE2 hsa05222 Small_cell_lung_cancer
CCNE2 hsa05206 MicroRNAs_in_cancer
CCNE2 hsa04115 p53_signaling_pathway
RABEP1 hsa04144 Endocytosis
ARHGEF1 hsa04270 Vascular_smooth_muscle_contraction
ARHGEF1 hsa04611 Platelet_activation
ARHGEF1 hsa05205 Proteoglycans_in_cancer
ARHGEF1 hsa04810 Regulation_of_actin_cytoskeleton
ARHGEF1 hsa05200 Pathways_in_cancer
ATG12 hsa04622 RIG-I-like_receptor_signaling_pathway
ATG12 hsa04068 FoxO_signaling_pathway
ATG12 hsa04140 Regulation_of_autophagy
HGS hsa04145 Phagosome
HGS hsa04144 Endocytosis
EXO1 hsa03430 Mismatch_repair
DGKI hsa04070 Phosphatidylinositol_signaling_system
DGKI hsa05231 Choline_metabolism_in_cancer
DGKI hsa04072 Phospholipase_D_signaling_pathway
DGKI hsa01100 Metabolic_pathways
DGKI hsa00564 Glycerophospholipid_metabolism
DGKI hsa00561 Glycerolipid_metabolism
COX7A2L hsa05010 Alzheimer's_disease
COX7A2L hsa00190 Oxidative_phosphorylation
COX7A2L hsa05016 Huntington's_disease
COX7A2L hsa04260 Cardiac_muscle_contraction
COX7A2L hsa04932 Non-alcoholic_fatty_liver_disease_(NAFLD)
COX7A2L hsa05012 Parkinson's_disease
LPAR2 hsa04015 Rap1_signaling_pathway
LPAR2 hsa05200 Pathways_in_cancer
LPAR2 hsa04080 Neuroactive_ligand-receptor_interaction
LPAR2 hsa04072 Phospholipase_D_signaling_pathway
LPAR2 hsa04151 PI3K-Akt_signaling_pathway
MAP3K13 hsa04010 MAPK_signaling_pathway
HTR3B hsa04742 Taste_transduction
HTR3B hsa04726 Serotonergic_synapse
AP4M1 hsa04142 Lysosome
OSMR hsa04630 Jak-STAT_signaling_pathway
OSMR hsa04060 Cytokine-cytokine_receptor_interaction
OSMR hsa04151 PI3K-Akt_signaling_pathway
ARHGEF2 hsa05130 Pathogenic_Escherichia_coli_infection
BUB3 hsa05166 HTLV-I_infection
BUB3 hsa04110 Cell_cycle
SLC24A1 hsa04744 Phototransduction
SLC33A1 hsa00604 Glycosphingolipid_biosynthesis
SLC33A1 hsa01100 Metabolic_pathways
HACD1 hsa00062 Fatty_acid_elongation
HACD1 hsa01040 Biosynthesis_of_unsaturated_fatty_acids
